Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,ai-description
BGDPD-1100,bgdpd-1100,Elegant Rose 18K Gold Pendant. from the Diamond Jewellery collection. set with 1.17ct diamonds (120 pcs) and 16.01ct colour stones (2 pcs). Total weight: 12.99g. Size: 16 INCH.,BG Jewels,Apparel & Accessories > Jewelry,PENDANT,"RG, Diamond Jewellery, PENDANT, 18K",TRUE,Active,BGDPD-1100,,Title,Default Title,,,,,,,,4550.0,,,TRUE,,,,,,shopify,1,DENY,12.99,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDPD-1100.jpg,1,BGDPD-1100,,FALSE,BGDPD-1100 | BG Jewels,Elegant Rose 18K Gold Pendant. from the Diamond Jewellery collection. set with 1.17ct diamonds (120 pcs) and 16.01ct colour stones (2 pcs). Total weight: 12.99g. Size: 16 INCH.,RG,Apparel & Accessories > Jewelry,,,BGDPD-1100,,,New,FALSE,,,,,,"The image features an elegant necklace with a fine rose gold chain. The pendant showcases a modern design with a combination of gemstones, including a prominent green gem and a heart-shaped red gem, likely an emerald and a ruby. The surrounding diamonds add a touch of brilliance, enhancing the overall sophisticated appeal. The design exudes a contemporary style while maintaining a classic charm."
BGDNP-1000,bgdnp-1000,Elegant Yellow 18K Gold Nose Pin. from the Diamond Jewellery collection. set with 0.04ct diamonds (1 pcs). Total weight: 0.28g.,BG Jewels,Apparel & Accessories > Jewelry,NOSE PIN,"YG, Diamond Jewellery, NOSE PIN, 18K",TRUE,Active,BGDNP-1000,,Title,Default Title,,,,,,,,155.0,,,TRUE,,,,,,shopify,1,DENY,0.28,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDNP-1000.jpg,1,BGDNP-1000,,FALSE,BGDNP-1000 | BG Jewels,Elegant Yellow 18K Gold Nose Pin. from the Diamond Jewellery collection. set with 0.04ct diamonds (1 pcs). Total weight: 0.28g.,YG,Apparel & Accessories > Jewelry,,,BGDNP-1000,,,New,FALSE,,,,,,"The image features an earring designed in a classic stud style. It showcases a clear diamond set in a prong setting, allowing for maximum light exposure and brilliance. The metal is a subtle combination of gold and silver tones, adding a modern touch to the traditional design. The screw-back mechanism ensures a secure fit."
BGDNP-1001,bgdnp-1001,Elegant Yellow 18K Gold Nose Pin. from the Diamond Jewellery collection. set with 0.03ct diamonds (1 pcs). Total weight: 0.26g.,BG Jewels,Apparel & Accessories > Jewelry,NOSE PIN,"YG, Diamond Jewellery, NOSE PIN, 18K",TRUE,Active,BGDNP-1001,,Title,Default Title,,,,,,,,145.0,,,TRUE,,,,,,shopify,1,DENY,0.26,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDNP-1001.jpg,1,BGDNP-1001,,FALSE,BGDNP-1001 | BG Jewels,Elegant Yellow 18K Gold Nose Pin. from the Diamond Jewellery collection. set with 0.03ct diamonds (1 pcs). Total weight: 0.26g.,YG,Apparel & Accessories > Jewelry,,,BGDNP-1001,,,New,FALSE,,,,,,"This image showcases a modern-style earring, featuring a combination of gold and silver metal colors. The earring is designed with a prominent diamond as the central gemstone, held in a classic prong setting. Its sleek and minimalist design is both elegant and versatile, suitable for various occasions. The screw-back closure adds practicality and security to the piece."
BGDBR-1015E,bgdbr-1015e,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.21ct diamonds (29 pcs) and 2.18ct colour stones (0 pcs). Total weight: 4.82g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"RG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1015E,,Title,Default Title,,,,,,,,1760.0,,,TRUE,,,,,,shopify,1,DENY,4.82,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1015E.jpg,1,BGDBR-1015E,,FALSE,BGDBR-1015E | BG Jewels,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.21ct diamonds (29 pcs) and 2.18ct colour stones (0 pcs). Total weight: 4.82g.,RG,Apparel & Accessories > Jewelry,,,BGDBR-1015E,,,New,FALSE,,,,,,"This image features a bracelet with a slider design for adjustable fitting. It is crafted from gold-colored metal and showcases a central oval green stone, likely an emerald or similar gemstone, accentuated by a halo of small clear stones resembling diamonds. The style appears to be modern, with a sleek and elegant look, complemented by two smaller green stones on either side of the centerpiece. The delicate chain and contemporary design make it a versatile accessory."
BGDER-1051E,bgder-1051e,Elegant YG/WG 18K Gold Earrings. from the Diamond Jewellery collection. set with 0.88ct diamonds (36 pcs) and 5.16ct colour stones (2 pcs). Total weight: 5.70g.,BG Jewels,Apparel & Accessories > Jewelry,EARRINGS,"YG/WG, Diamond Jewellery, EARRINGS, 18K",TRUE,Active,BGDER-1051E,,Title,Default Title,,,,,,,,4840.0,,,TRUE,,,,,,shopify,1,DENY,5.7,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDER-1051E.jpg,1,BGDER-1051E,,FALSE,BGDER-1051E | BG Jewels,Elegant YG/WG 18K Gold Earrings. from the Diamond Jewellery collection. set with 0.88ct diamonds (36 pcs) and 5.16ct colour stones (2 pcs). Total weight: 5.70g.,YG/WG,Apparel & Accessories > Jewelry,,,BGDER-1051E,,,New,FALSE,,,,,,"These are elegant earrings featuring a central emerald stone, which is oval-shaped and surrounded by a cluster of sparkling round diamonds. The metal appears to be gold, complementing the rich green hue of the emerald and the brilliance of the diamonds. The design is classic and sophisticated, drawing on traditional style elements that highlight the vibrant center stones. This pair of earrings exudes a luxurious and timeless appeal."
BGDNL-1029,bgdnl-1029,Elegant W PLT Necklace. from the Diamond Jewellery collection. set with 2.82ct diamonds (74 pcs). Total weight: 2.93g.,BG Jewels,Apparel & Accessories > Jewelry,NECKLACE,"W, Diamond Jewellery, NECKLACE, PLT",TRUE,Active,BGDNL-1029,,Title,Default Title,,,,,,,,3105.0,,,TRUE,,,,,,shopify,1,DENY,2.93,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDNL-1029.jpg,1,BGDNL-1029,,FALSE,BGDNL-1029 | BG Jewels,Elegant W PLT Necklace. from the Diamond Jewellery collection. set with 2.82ct diamonds (74 pcs). Total weight: 2.93g.,W,Apparel & Accessories > Jewelry,,,BGDNL-1029,,,New,FALSE,,,,,,"This is a delicate necklace featuring a silver metal color. The design includes small beads or stones that appear to be evenly spaced along the chain, contributing to a subtle and minimalist aesthetic. The style leans towards modern simplicity, making it suitable for everyday wear. There are no prominent gemstones, maintaining a clean and understated look."
BGDBA-1000,bgdba-1000,Elegant RG/WG 18K Gold Bangle. from the Diamond Jewellery collection. set with 17.21ct diamonds (124 pcs). Total weight: 59.66g.,BG Jewels,Apparel & Accessories > Jewelry,BANGLE,"RG/WG, Diamond Jewellery, BANGLE, 18K",TRUE,Active,BGDBA-1000,,Title,Default Title,,,,,,,,33470.0,,,TRUE,,,,,,shopify,1,DENY,59.66,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBA-1000.jpg,1,BGDBA-1000,,FALSE,BGDBA-1000 | BG Jewels,Elegant RG/WG 18K Gold Bangle. from the Diamond Jewellery collection. set with 17.21ct diamonds (124 pcs). Total weight: 59.66g.,RG/WG,Apparel & Accessories > Jewelry,,,BGDBA-1000,,,New,FALSE,,,,,,"This image features a bracelet designed in an elegant, contemporary style. It is crafted from rose gold metal and is intricately set with a continuous line of clear stones, likely diamonds, around its entire circumference, creating a classic eternity design. The bracelet's sleek and polished finish enhances its sophisticated appeal, making it a versatile piece for both formal and casual occasions."
BGDBA-1001,bgdba-1001,Elegant Yellow 18K Gold Bangle. from the Diamond Jewellery collection. set with 2.68ct diamonds (440 pcs) and 17.18ct colour stones (22 pcs). Total weight: 22.71g.,BG Jewels,Apparel & Accessories > Jewelry,BANGLE,"YG, Diamond Jewellery, BANGLE, 18K",TRUE,Active,BGDBA-1001,,Title,Default Title,,,,,,,,8310.0,,,TRUE,,,,,,shopify,1,DENY,22.71,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBA-1001.jpg,1,BGDBA-1001,,FALSE,BGDBA-1001 | BG Jewels,Elegant Yellow 18K Gold Bangle. from the Diamond Jewellery collection. set with 2.68ct diamonds (440 pcs) and 17.18ct colour stones (22 pcs). Total weight: 22.71g.,YG,Apparel & Accessories > Jewelry,,,BGDBA-1001,,,New,FALSE,,,,,,"This image showcases a pair of bracelets with a design featuring alternating round red stones, likely rubies, set in a warm rose gold metal. Each ruby is encircled by a halo of small, sparkling diamonds, adding elegance and brilliance to the overall look. The style leans towards a modern yet sophisticated design, suitable for both formal and contemporary occasions. The seamless connection and symmetry highlight exquisite craftsmanship."
BGDBR-1008,bgdbr-1008,Elegant Yellow 14K Gold Bracelet. from the Diamond Jewellery collection. set with 4.09ct diamonds (2 pcs). Total weight: 20.03g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"YG, Diamond Jewellery, BRACELET, 14K",TRUE,Active,BGDBR-1008,,Title,Default Title,,,,,,,,4935.0,,,TRUE,,,,,,shopify,1,DENY,20.03,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1008.jpg,1,BGDBR-1008,,FALSE,BGDBR-1008 | BG Jewels,Elegant Yellow 14K Gold Bracelet. from the Diamond Jewellery collection. set with 4.09ct diamonds (2 pcs). Total weight: 20.03g.,YG,Apparel & Accessories > Jewelry,,,BGDBR-1008,,,New,FALSE,,,,,,"The image features a sleek, modern bracelet made from gold metal. It has an open cuff design with round diamond accents at each end, adding a touch of elegance. The minimalist style emphasizes clean lines and understated luxury, making it suitable for both everyday wear and special occasions."
BGDBR-1009,bgdbr-1009,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.83ct diamonds (11 pcs). Total weight: 21.73g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"YG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1009,,Title,Default Title,,,,,,,,2555.0,,,TRUE,,,,,,shopify,1,DENY,21.73,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1009.jpg,1,BGDBR-1009,,FALSE,BGDBR-1009 | BG Jewels,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.83ct diamonds (11 pcs). Total weight: 21.73g.,YG,Apparel & Accessories > Jewelry,,,BGDBR-1009,,,New,FALSE,,,,,,"This image features a bracelet with a modern design style. The bracelet consists of a textured black band and a central gold-toned metallic element. The centerpiece showcases a square cluster of small diamonds set in a geometric pattern, adding a touch of elegance. The contrast between the gold and the dark band gives it a stylish and contemporary look."
BGDBR-1010,bgdbr-1010,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.59ct diamonds (16 pcs). Total weight: 6.55g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"RG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1010,,Title,Default Title,,,,,,,,2100.0,,,TRUE,,,,,,shopify,1,DENY,6.55,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1010.jpg,1,BGDBR-1010,,FALSE,BGDBR-1010 | BG Jewels,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.59ct diamonds (16 pcs). Total weight: 6.55g.,RG,Apparel & Accessories > Jewelry,,,BGDBR-1010,,,New,FALSE,,,,,,"The image showcases a bracelet featuring a prominent black band, likely made of woven or textured material. It has a central accent of rose gold metal with geometric designs, including a square-shaped setting that appears to hold a clear stone, possibly a diamond. The overall design is modern, blending sleek metalwork with a chic, contemporary aesthetic. This combination of materials and color gives it a sophisticated yet edgy look."
BGDBR-1011,bgdbr-1011,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 1.09ct diamonds (50 pcs). Total weight: 14.69g. Size: 2.2.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"RG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1011,,Title,Default Title,,,,,,,,4220.0,,,TRUE,,,,,,shopify,2,DENY,14.69,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1011.jpg,1,BGDBR-1011,,FALSE,BGDBR-1011 | BG Jewels,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 1.09ct diamonds (50 pcs). Total weight: 14.69g. Size: 2.2.,RG,Apparel & Accessories > Jewelry,,,BGDBR-1011,,,New,FALSE,,,,,,"This image showcases a sleek bangle bracelet in rose gold. It features a modern design adorned with a single row of small, sparkling diamonds set along its length. The bracelet has a minimalist and elegant appeal, suitable for both everyday wear and special occasions. Its closure appears to be a discreet hinge for easy wearability."
BGDBR-1014,bgdbr-1014,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.54ct diamonds (88 pcs) and 43.65ct colour stones (30 pcs). Total weight: 20.96g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"RG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1014,,Title,Default Title,,,,,,,,3340.0,,,TRUE,,,,,,shopify,1,DENY,20.96,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1014.jpg,1,BGDBR-1014,,FALSE,BGDBR-1014 | BG Jewels,Elegant Rose 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.54ct diamonds (88 pcs) and 43.65ct colour stones (30 pcs). Total weight: 20.96g.,RG,Apparel & Accessories > Jewelry,,,BGDBR-1014,,,New,FALSE,,,,,,"This is a bracelet featuring a modern design with alternating segments. It has a striking combination of black elements paired with rose gold accents. Small, sparkling stones, possibly diamonds or cubic zirconia, are embedded into the rose gold sections, adding a touch of elegance. The contrast between the black and rose gold gives the bracelet a contemporary and sophisticated look."
BGDBR-1015,bgdbr-1015,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.51ct diamonds (133 pcs). Total weight: 3.14g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"WG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1015,,Title,Default Title,,,,,,,,1225.0,,,TRUE,,,,,,shopify,1,DENY,3.14,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1015.jpg,1,BGDBR-1015,,FALSE,BGDBR-1015 | BG Jewels,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.51ct diamonds (133 pcs). Total weight: 3.14g.,WG,Apparel & Accessories > Jewelry,,,BGDBR-1015,,,New,FALSE,,,,,,"This is a delicate bracelet featuring a series of small, evenly spaced diamonds set in a thin, gold band, giving it a refined and elegant appearance. The diamonds are round-cut, enhancing their sparkle and clarity. The design is modern, characterized by its simplicity and clean lines, making it versatile for both casual and formal wear. The bracelet closes with a secure clasp, ensuring a snug fit."
BGDBR-1016,bgdbr-1016,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.78ct diamonds (114 pcs). Total weight: 4.40g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"WG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1016,,Title,Default Title,,,,,,,,1795.0,,,TRUE,,,,,,shopify,1,DENY,4.4,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1016.jpg,1,BGDBR-1016,,FALSE,BGDBR-1016 | BG Jewels,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 0.78ct diamonds (114 pcs). Total weight: 4.40g.,WG,Apparel & Accessories > Jewelry,,,BGDBR-1016,,,New,FALSE,,,,,,"This image depicts a bracelet featuring a delicate, linear design. The metal color appears to be a yellow gold, creating a classic and timeless look. The bracelet is adorned with small, evenly spaced diamonds that add a touch of sparkle and elegance. Its minimalist style suggests a modern design, ideal for versatile wear."
BGDBR-1017,bgdbr-1017,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 1.58ct diamonds (100 pcs). Total weight: 6.40g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"YG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1017,,Title,Default Title,,,,,,,,2625.0,,,TRUE,,,,,,shopify,1,DENY,6.4,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1017.jpg,1,BGDBR-1017,,FALSE,BGDBR-1017 | BG Jewels,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 1.58ct diamonds (100 pcs). Total weight: 6.40g.,YG,Apparel & Accessories > Jewelry,,,BGDBR-1017,,,New,FALSE,,,,,,"The image features a delicate bracelet crafted from yellow gold. It is adorned with a series of sparkling white diamonds, evenly spaced along its length, creating a continuous line of brilliance. The design is minimalistic and modern, ideal for adding a touch of elegance to any outfit. The clasp is sleek and secure, ensuring both style and functionality."
BGDBR-1018,bgdbr-1018,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 2.70ct diamonds (61 pcs). Total weight: 9.60g.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"YG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1018,,Title,Default Title,,,,,,,,4430.0,,,TRUE,,,,,,shopify,1,DENY,9.6,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1018.jpg,1,BGDBR-1018,,FALSE,BGDBR-1018 | BG Jewels,Elegant Yellow 18K Gold Bracelet. from the Diamond Jewellery collection. set with 2.70ct diamonds (61 pcs). Total weight: 9.60g.,YG,Apparel & Accessories > Jewelry,,,BGDBR-1018,,,New,FALSE,,,,,,"This piece is a bracelet featuring a slender design crafted from gold-colored metal. It is adorned with small, evenly spaced diamond-like stones, adding a touch of sparkle throughout its length. The design is modern and minimalistic, with a secure clasp ensuring it remains fastened. Its understated elegance makes it suitable for both casual and formal wear."
BGDBR-1019,bgdbr-1019,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 2.77ct diamonds (80 pcs). Total weight: 6.94g. Size: 7.25.,BG Jewels,Apparel & Accessories > Jewelry,BRACELET,"WG, Diamond Jewellery, BRACELET, 18K",TRUE,Active,BGDBR-1019,,Title,Default Title,,,,,,,,3360.0,,,TRUE,,,,,,shopify,1,DENY,6.94,g,TRUE,manual,https://bgjewels.jewelscore.com/f/shortimage/BGDBR-1019.jpg,1,BGDBR-1019,,FALSE,BGDBR-1019 | BG Jewels,Elegant White 18K Gold Bracelet. from the Diamond Jewellery collection. set with 2.77ct diamonds (80 pcs). Total weight: 6.94g. Size: 7.25.,WG,Apparel & Accessories > Jewelry,,,BGDBR-1019,,,New,FALSE,,,,,,"This is a tennis bracelet crafted in a silver-colored metal. It features a series of small, round stones that are likely diamonds, set in a continuous line along the bracelet, showcasing a classic and elegant design. The bracelet's modern style is sleek and timeless, suitable for both casual and formal occasions. The clasp appears to be secure, adding to its practicality and wearability."
